platform,server,uid,rid,dataUnix,num,totalMoney
IOS_YY,24,2|1661,2|1661|2|24|0,1571442879,0,0
IOS,25,2|2804,2|2804|2|25|1,1571443509,9,747
IOS_YY,25,2|1681,2|1681|2|25|0,1571443929,3,228
H5,24,2|2802,2|2802|2|24|0,1571444259,2,4
ADR,10,1|1309,1|1309|1|10|0,1571445099,3,267
H5,14,1|58,1|58|1|14|1,1571446119,6,138
H5,22,2|2828,2|2828|2|22|0,1571446299,7,672
ADR,4,0|1341,0|1341|0|04|1,1571448279,8,528
IOS_YY,11,1|1,1|1|1|11|0,1571448699,4,236
ADR,12,1|1840_208,1|1840_208|1|12|0,1571448879,4,240
IOS_YY,13,1|86_279,1|86_279|1|13|1,1571449479,5,155
IOS,21,2|987,2|987|2|21|0,1571450229,0,0
IOS,3,0|479,0|479|0|03|0,1571451669,4,88
IOS,22,2|742,2|742|2|22|1,1571451759,0,0
IOS,12,1|2639,1|2639|1|12|0,1571451819,3,66
H5,11,1|2696,1|2696|1|11|0,1571456169,1,3
ADR,12,1|634,1|634|1|12|1,1571457009,5,250
ADR,15,1|2751,1|2751|1|15|1,1571457249,3,228
H5,20,2|183,2|183|2|20|1,1571457549,4,80
H5,14,1|785,1|785|1|14|0,1571457669,4,144
IOS_YY,4,0|281,0|281|0|04|1,1571459979,5,160
IOS,12,1|1232,1|1232|1|12|1,1571460279,3,126
IOS,22,2|933,2|933|2|22|0,1571462349,9,360
IOS_YY,24,2|2542,2|2542|2|24|1,1571462949,8,480
IOS_YY,3,0|1766,0|1766|0|03|1,1571464419,4,296
IOS_YY,4,0|2061,0|2061|0|04|1,1571465289,3,270
IOS_YY,20,2|1433,2|1433|2|20|0,1571465439,9,90
H5,23,2|1436,2|1436|2|23|0,1571465889,7,371
IOS,11,1|982,1|982|1|11|0,1571466189,2,20
IOS_YY,5,0|1847,0|1847|0|05|0,1571466849,8,32
H5,10,1|1671,1|1671|1|10|1,1571467299,6,246
H5,12,1|2236,1|2236|1|12|1,1571467809,5,385
ADR,22,2|733,2|733|2|22|0,1571470359,1,83
H5,23,2|308,2|308|2|23|0,1571470539,8,208
IOS,13,1|1182,1|1182|1|13|0,1571471769,2,174
IOS,13,1|1578,1|1578|1|13|0,1571472429,5,360
IOS,0,0|746,0|746|0|00|1,1571473509,6,120
IOS_YY,15,1|239,1|239|1|15|0,1571474109,4,356
H5,0,0|1041,0|1041|0|00|1,1571474139,7,546
IOS_YY,24,2|806,2|806|2|24|0,1571474649,0,0
IOS,24,2|1487,2|1487|2|24|0,1571474739,8,440
IOS_YY,12,1|587,1|587|1|12|1,1571475069,1,38
IOS_YY,2,0|657,0|657|0|02|1,1571475279,0,0
IOS_YY,11,1|2875,1|2875|1|11|0,1571476089,5,65
H5,21,2|2428,2|2428|2|21|0,1571479509,1,50
H5,14,1|2455,1|2455|1|14|1,1571480589,8,352
ADR,2,0|459,0|459|0|02|1,1571481159,6,498
H5,11,1|694,1|694|1|11|0,1571482239,5,280
IOS_YY,23,2|2786,2|2786|2|23|1,1571483139,8,192
H5,10,1|61,1|61|1|10|0,1571483439,1,73
H5,12,1|1726,1|1726|1|12|1,1571484669,7,532
IOS,0,0|1979,0|1979|0|00|0,1571484729,6,276
IOS,21,2|2159,2|2159|2|21|1,1571484819,1,39
IOS_YY,21,2|2098,2|2098|2|21|1,1571485989,6,294
H5,22,2|1716,2|1716|2|22|1,1571486679,8,624
IOS,11,1|2010,1|2010|1|11|0,1571486709,8,568
ADR,20,2|1099,2|1099|2|20|1,1571487039,2,158
ADR,2,0|667,0|667|0|02|0,1571488179,9,369
H5,21,2|249,2|249|2|21|0,1571488269,1,83
H5,10,1|2995,1|2995|1|10|0,1571489319,1,43
ADR,13,1|2487,1|2487|1|13|1,1571491329,5,415
H5,4,0|2803,0|2803|0|04|0,1571492049,2,22
IOS,12,1|2502,1|2502|1|12|1,1571492649,6,108
ADR,4,0|869,0|869|0|04|1,1571493789,8,104
H5,14,1|1231,1|1231|1|14|0,1571493879,6,480
IOS_YY,23,2|2019,2|2019|2|23|1,1571494119,7,574
H5,11,1|2446,1|2446|1|11|0,1571495619,0,0
IOS_YY,22,2|2012,2|2012|2|22|0,1571496789,4,48
IOS_YY,10,1|2010,1|2010|1|10|1,1571500569,6,90
ADR,15,1|1741,1|1741|1|15|0,1571414439,1,21
H5,10,1|1118,1|1118|1|10|0,1571414619,8,216
ADR,21,2|1856_215,2|1856_215|2|21|1,1571415639,0,0
H5,2,0|184,0|184|0|02|0,1571415669,4,212
H5,23,2|2734,2|2734|2|23|0,1571416989,0,0
IOS_YY,12,1|2628,1|2628|1|12|1,1571417349,2,118
H5,4,0|486,0|486|0|04|1,1571417529,1,92
H5,23,2|525,2|525|2|23|1,1571418969,7,672
ADR,20,2|2427,2|2427|2|20|0,1571420559,8,336
H5,5,0|1405,0|1405|0|05|1,1571424429,9,765
ADR,2,0|1961,0|1961|0|02|0,1571424579,0,0
IOS,0,0|1151,0|1151|0|00|1,1571426019,1,31
ADR,15,1|384,1|384|1|15|0,1571426589,6,216
ADR,25,2|117,2|117|2|25|0,1571426619,6,30
IOS_YY,21,2|2036,2|2036|2|21|1,1571428119,3,120
IOS_YY,2,0|1705,0|1705|0|02|1,1571428389,8,104
ADR,5,0|1324,0|1324|0|05|0,1571429469,6,432
H5,1,0|1948,0|1948|0|01|0,1571429739,5,125
IOS_YY,13,1|168,1|168|1|13|1,1571429979,6,222
H5,1,0|1786,0|1786|0|01|1,1571430849,6,54
IOS,0,0|2916,0|2916|0|00|0,1571434269,7,56
ADR,25,2|2176,2|2176|2|25|1,1571435109,2,132
IOS_YY,13,1|1973,1|1973|1|13|1,1571435499,9,288
IOS,11,1|726,1|726|1|11|0,1571435889,0,0
ADR,21,2|598,2|598|2|21|0,1571437659,7,224
ADR,4,0|2871,0|2871|0|04|1,1571439429,3,192
H5,3,0|1126,0|1126|0|03|0,1571440539,3,294
IOS,21,2|2948,2|2948|2|21|1,1571441289,7,441
IOS_YY,1,0|2276,0|2276|0|01|0,1571443569,3,60
IOS_YY,24,2|792,2|792|2|24|0,1571444319,7,364
IOS,20,2|404,2|404|2|20|0,1571444589,3,201
ADR,3,0|623,0|623|0|03|1,1571446689,1,51
H5,1,0|1657_15,0|1657_15|0|01|0,1571446839,5,50
IOS_YY,21,2|1837,2|1837|2|21|0,1571448219,7,455
IOS_YY,23,2|594,2|594|2|23|1,1571449539,7,35
IOS_YY,22,2|1486_155,2|1486_155|2|22|1,1571450109,5,295
ADR,13,1|346,1|346|1|13|1,1571450169,9,369
H5,0,0|343,0|343|0|00|1,1571450499,3,108
IOS_YY,2,0|1241,0|1241|0|02|0,1571450859,0,0
IOS,3,0|1132,0|1132|0|03|1,1571451039,2,6
H5,0,0|2231,0|2231|0|00|1,1571451189,4,144
IOS_YY,25,2|2787,2|2787|2|25|1,1571452119,8,432
IOS,15,1|393,1|393|1|15|1,1571452629,4,108
IOS,3,0|2222,0|2222|0|03|1,1571453799,4,140
IOS_YY,25,2|1772,2|1772|2|25|0,1571454189,3,81
ADR,4,0|2405,0|2405|0|04|1,1571454219,1,79
ADR,14,1|2913,1|2913|1|14|0,1571456019,8,632
ADR,23,2|752,2|752|2|23|1,1571456289,9,711
ADR,11,1|2068,1|2068|1|11|0,1571457339,8,664
H5,12,1|2209,1|2209|1|12|0,1571458959,7,196
IOS_YY,2,0|2766,0|2766|0|02|0,1571459769,7,245
IOS,23,2|67,2|67|2|23|0,1571460039,8,704
IOS_YY,0,0|912,0|912|0|00|0,1571460309,6,336
IOS,23,2|2552,2|2552|2|23|0,1571462169,2,144
H5,14,1|2115,1|2115|1|14|1,1571465229,4,184
IOS_YY,21,2|1908,2|1908|2|21|0,1571466699,0,0
ADR,20,2|386,2|386|2|20|0,1571468019,1,75
IOS_YY,21,2|245,2|245|2|21|0,1571468229,2,72
IOS_YY,15,1|755,1|755|1|15|0,1571468709,9,855
IOS,2,0|2278,0|2278|0|02|1,1571468919,0,0
ADR,12,1|1201,1|1201|1|12|1,1571472039,9,72
ADR,4,0|613,0|613|0|04|0,1571474949,8,616
IOS,13,1|2927,1|2927|1|13|0,1571475129,9,270
IOS,25,2|2911,2|2911|2|25|0,1571476389,6,462
IOS_YY,13,1|2543,1|2543|1|13|0,1571478249,4,268
IOS_YY,20,2|689,2|689|2|20|0,1571479029,4,336
IOS_YY,13,1|1865_273,1|1865_273|1|13|1,1571479689,9,243
IOS_YY,4,0|568,0|568|0|04|0,1571480379,0,0
ADR,0,0|1632,0|1632|0|00|1,1571481339,2,44
IOS_YY,25,2|925,2|925|2|25|1,1571481999,5,170
H5,2,0|2859,0|2859|0|02|0,1571482329,8,664
ADR,24,2|2067,2|2067|2|24|0,1571483679,7,497
IOS_YY,14,1|1049,1|1049|1|14|1,1571484039,5,245
IOS_YY,12,1|2055,1|2055|1|12|1,1571485089,5,145
H5,3,0|151,0|151|0|03|0,1571485299,8,456
ADR,12,1|2943,1|2943|1|12|0,1571485329,1,69
H5,13,1|395_146,1|395_146|1|13|1,1571487219,5,480
ADR,24,2|87,2|87|2|24|1,1571488719,1,71
IOS_YY,14,1|1938,1|1938|1|14|1,1571490249,9,765
IOS_YY,12,1|1495,1|1495|1|12|0,1571491359,5,5
IOS,25,2|2165,2|2165|2|25|1,1571492889,2,176
IOS_YY,1,0|2684,0|2684|0|01|1,1571494029,7,28
IOS_YY,10,1|45,1|45|1|10|1,1571494059,5,380
ADR,22,2|896,2|896|2|22|0,1571495019,8,376
H5,23,2|409,2|409|2|23|1,1571495409,1,94
IOS,10,1|2475,1|2475|1|10|0,1571496639,5,475
IOS_YY,23,2|889,2|889|2|23|1,1571497869,7,56
IOS_YY,12,1|1562,1|1562|1|12|1,1571417379,7,539
IOS_YY,5,0|1488,0|1488|0|05|0,1571419419,6,186
IOS,23,2|1919,2|1919|2|23|0,1571421489,2,92
ADR,11,1|1118,1|1118|1|11|1,1571421999,4,168
IOS,25,2|1598,2|1598|2|25|0,1571422329,6,264
H5,12,1|507,1|507|1|12|0,1571422959,7,455
IOS,3,0|2112,0|2112|0|03|0,1571424909,1,87
IOS_YY,23,2|476,2|476|2|23|0,1571426919,8,328
IOS,11,1|110,1|110|1|11|1,1571427939,9,765
ADR,2,0|2081,0|2081|0|02|0,1571428419,3,36
IOS,5,0|257_117,0|257_117|0|05|0,1571428869,6,450
IOS,3,0|2517,0|2517|0|03|1,1571430219,7,665
ADR,10,1|254,1|254|1|10|0,1571430669,3,219
H5,1,0|1825,0|1825|0|01|0,1571431389,8,664
IOS,4,0|575,0|575|0|04|0,1571433459,4,100
IOS,4,0|2349,0|2349|0|04|1,1571437179,9,234
IOS_YY,23,2|1078,2|1078|2|23|0,1571437209,7,273
H5,3,0|2768,0|2768|0|03|1,1571438589,4,100
H5,21,2|1375,2|1375|2|21|1,1571438769,6,342
H5,10,1|2770,1|2770|1|10|1,1571438979,9,144
IOS_YY,13,1|2104,1|2104|1|13|0,1571439939,9,189
IOS_YY,5,0|2398,0|2398|0|05|0,1571439999,3,6
IOS_YY,14,1|711,1|711|1|14|0,1571441049,8,632
ADR,11,1|2371,1|2371|1|11|0,1571441259,5,325
IOS,2,0|2455,0|2455|0|02|1,1571441349,9,882
ADR,12,1|1742,1|1742|1|12|0,1571443869,3,75
ADR,15,1|2635,1|2635|1|15|0,1571444349,3,258
ADR,11,1|745,1|745|1|11|0,1571446089,7,651
H5,11,1|2490,1|2490|1|11|1,1571446449,0,0
IOS_YY,25,2|363,2|363|2|25|0,1571447049,9,594
H5,14,1|469,1|469|1|14|1,1571448129,8,128
IOS,22,2|2131,2|2131|2|22|1,1571448639,6,156
H5,10,1|953,1|953|1|10|1,1571449599,6,48
IOS,24,2|2708,2|2708|2|24|1,1571450199,2,8
H5,12,1|1928,1|1928|1|12|1,1571450379,6,6
IOS,1,0|2063,0|2063|0|01|0,1571454459,5,420
IOS,12,1|1275,1|1275|1|12|1,1571454489,7,560
ADR,20,2|1411,2|1411|2|20|0,1571455029,9,558
IOS_YY,12,1|904,1|904|1|12|0,1571456619,5,325
H5,5,0|428,0|428|0|05|1,1571457309,5,50
IOS,12,1|1667,1|1667|1|12|1,1571458989,9,360
H5,1,0|1868,0|1868|0|01|0,1571461779,4,44
H5,11,1|779,1|779|1|11|1,1571462319,1,82
IOS_YY,0,0|2578,0|2578|0|00|0,1571463999,8,416
IOS,20,2|2977,2|2977|2|20|0,1571464029,1,83
ADR,24,2|2006,2|2006|2|24|0,1571465199,9,261
H5,21,2|1009,2|1009|2|21|0,1571466789,0,0
IOS,3,0|2728,0|2728|0|03|1,1571468439,7,161
IOS,24,2|2311,2|2311|2|24|1,1571470779,1,18
ADR,3,0|2153,0|2153|0|03|0,1571470929,7,567
H5,10,1|1084,1|1084|1|10|0,1571471379,0,0
IOS_YY,12,1|739,1|739|1|12|0,1571472579,3,117
H5,2,0|1132,0|1132|0|02|0,1571472609,9,729
IOS_YY,3,0|92,0|92|0|03|1,1571472999,6,498
IOS_YY,22,2|2482,2|2482|2|22|0,1571473269,7,175
IOS_YY,0,0|463,0|463|0|00|1,1571477889,3,168
H5,12,1|1913,1|1913|1|12|1,1571479539,1,75
IOS_YY,20,2|594,2|594|2|20|0,1571481879,0,0
IOS_YY,12,1|2212,1|2212|1|12|0,1571482209,4,104
H5,3,0|999,0|999|0|03|1,1571486469,3,228
IOS,2,0|1829,0|1829|0|02|0,1571487099,5,405
IOS_YY,21,2|1589,2|1589|2|21|1,1571487579,9,243
H5,21,2|724,2|724|2|21|0,1571488419,6,438
ADR,0,0|2115,0|2115|0|00|0,1571489829,6,414
IOS_YY,22,2|1542,2|1542|2|22|1,1571492739,6,582
ADR,3,0|1397,0|1397|0|03|1,1571493969,2,92
IOS,4,0|2997,0|2997|0|04|0,1571494509,9,396
ADR,4,0|2502,0|2502|0|04|1,1571495559,6,36
IOS,4,0|1487,0|1487|0|04|1,1571498229,1,22
IOS_YY,5,0|269,0|269|0|05|0,1571500119,2,30
ADR,12,1|1230,1|1230|1|12|1,1571416029,4,384
H5,20,2|995,2|995|2|20|0,1571417769,1,20
IOS,3,0|2733,0|2733|0|03|1,1571418429,5,420
H5,1,0|2634,0|2634|0|01|0,1571418939,1,93
ADR,1,0|1536,0|1536|0|01|0,1571419299,5,350
IOS_YY,15,1|234,1|234|1|15|1,1571419629,6,312
H5,12,1|125_48,1|125_48|1|12|1,1571421039,4,96
H5,22,2|332,2|332|2|22|1,1571421279,9,486
IOS,2,0|195,0|195|0|02|1,1571422989,0,0
IOS,1,0|2192,0|2192|0|01|0,1571423859,2,4
IOS,21,2|284,2|284|2|21|1,1571424159,9,45
IOS_YY,11,1|2554,1|2554|1|11|1,1571426289,3,144
IOS,22,2|958,2|958|2|22|1,1571426949,8,128
IOS_YY,1,0|2018,0|2018|0|01|1,1571429529,9,36
H5,12,1|312,1|312|1|12|0,1571429589,5,415
ADR,25,2|114,2|114|2|25|1,1571431689,8,280
IOS,4,0|353,0|353|0|04|0,1571433039,3,291
IOS_YY,12,1|766,1|766|1|12|0,1571434779,6,318
H5,23,2|1497,2|1497|2|23|0,1571434809,3,12
IOS,20,2|2805,2|2805|2|20|1,1571435319,0,0
H5,20,2|1184,2|1184|2|20|1,1571435409,6,216
ADR,11,1|1357,1|1357|1|11|1,1571436489,6,552
H5,4,0|2842,0|2842|0|04|1,1571436639,1,18
ADR,11,1|1531,1|1531|1|11|1,1571436699,5,50
IOS,21,2|290,2|290|2|21|0,1571440659,0,0
H5,24,2|330,2|330|2|24|1,1571441319,3,297
IOS,21,2|2583,2|2583|2|21|0,1571442699,8,112
IOS,4,0|1759,0|1759|0|04|0,1571445549,0,0
IOS_YY,15,1|305_155,1|305_155|1|15|1,1571448009,6,468
IOS,2,0|330,0|330|0|02|1,1571448519,3,60
ADR,0,0|837,0|837|0|00|0,1571449959,7,35
IOS,10,1|721,1|721|1|10|1,1571450649,3,279
IOS,25,2|1783,2|1783|2|25|0,1571452749,6,174
IOS_YY,20,2|2956,2|2956|2|20|0,1571452899,8,320
H5,13,1|1788,1|1788|1|13|1,1571456949,2,162
IOS_YY,2,0|2835,0|2835|0|02|1,1571458419,8,632
H5,24,2|1030,2|1030|2|24|1,1571459169,6,558
H5,20,2|1706,2|1706|2|20|0,1571459709,9,666
H5,4,0|804,0|804|0|04|0,1571460819,4,192
H5,20,2|1357,2|1357|2|20|0,1571461329,3,252
IOS,20,2|1045,2|1045|2|20|1,1571462559,0,0
ADR,5,0|2561,0|2561|0|05|1,1571462739,2,136
IOS_YY,23,2|1968,2|1968|2|23|0,1571463369,8,520
H5,15,1|1604,1|1604|1|15|1,1571463759,3,132
IOS,10,1|1724,1|1724|1|10|1,1571464839,1,37
IOS_YY,4,0|613,0|613|0|04|0,1571466519,0,0
IOS,1,0|2983,0|2983|0|01|1,1571467179,4,164
ADR,13,1|2661,1|2661|1|13|1,1571467389,3,270
IOS_YY,13,1|1427,1|1427|1|13|0,1571468349,3,54
IOS_YY,12,1|1876,1|1876|1|12|0,1571468379,9,477
ADR,15,1|1082_283,1|1082_283|1|15|1,1571470329,5,485
IOS,0,0|1332,0|1332|0|00|0,1571471889,5,95
IOS_YY,22,2|1376,2|1376|2|22|1,1571475219,5,305
IOS,12,1|1619,1|1619|1|12|1,1571475519,3,132
IOS_YY,15,1|1797,1|1797|1|15|0,1571475549,5,370
ADR,10,1|589_226,1|589_226|1|10|1,1571475699,8,752
IOS,12,1|1927,1|1927|1|12|1,1571476329,5,450
IOS,11,1|1567,1|1567|1|11|0,1571477919,3,273
IOS_YY,5,0|2083,0|2083|0|05|0,1571479089,7,231
H5,12,1|1319,1|1319|1|12|1,1571479569,7,322
H5,14,1|1849,1|1849|1|14|1,1571479599,0,0
H5,2,0|2102,0|2102|0|02|1,1571484939,0,0
H5,3,0|2723,0|2723|0|03|1,1571485419,4,204
IOS_YY,10,1|1284,1|1284|1|10|0,1571486439,9,216
IOS,25,2|259,2|259|2|25|0,1571486859,7,441
IOS_YY,21,2|2133,2|2133|2|21|1,1571486919,9,477
IOS,5,0|2062,0|2062|0|05|0,1571487639,6,126
IOS_YY,2,0|175,0|175|0|02|1,1571490459,5,275
IOS,1,0|1361,0|1361|0|01|1,1571490939,9,9
IOS,1,0|157,0|157|0|01|1,1571491809,8,360
ADR,14,1|926,1|926|1|14|1,1571494689,9,576
IOS_YY,4,0|1034,0|1034|0|04|1,1571495049,8,592
IOS_YY,20,2|2625,2|2625|2|20|0,1571495349,7,203
H5,24,2|2335,2|2335|2|24|0,1571496279,0,0
H5,21,2|156,2|156|2|21|0,1571498409,1,84
IOS_YY,25,2|937,2|937|2|25|0,1571498619,0,0
IOS,15,1|226,1|226|1|15|1,1571498919,2,14
ADR,21,2|54,2|54|2|21|0,1571414859,8,184
H5,1,0|25_23,0|25_23|0|01|1,1571415549,9,369
IOS,21,2|272,2|272|2|21|1,1571416509,9,198
IOS_YY,21,2|903,2|903|2|21|1,1571418009,7,658
H5,11,1|1296,1|1296|1|11|0,1571419179,6,516
H5,11,1|1051,1|1051|1|11|1,1571419749,8,576
ADR,4,0|2663,0|2663|0|04|0,1571419929,8,384
ADR,3,0|114,0|114|0|03|1,1571422119,3,0
IOS,23,2|2923,2|2923|2|23|1,1571423559,1,84
ADR,14,1|270,1|270|1|14|1,1571423949,0,0
IOS_YY,4,0|1796,0|1796|0|04|1,1571427249,0,0
IOS,15,1|2203,1|2203|1|15|1,1571428209,5,80
IOS_YY,10,1|1539,1|1539|1|10|0,1571428989,8,416
IOS_YY,3,0|169_28,0|169_28|0|03|1,1571429199,5,390
IOS_YY,12,1|892,1|892|1|12|0,1571430579,3,144
IOS_YY,24,2|2932,2|2932|2|24|0,1571432319,1,8
H5,25,2|2928,2|2928|2|25|0,1571434689,7,161
ADR,24,2|1610,2|1610|2|24|0,1571436519,6,570
IOS_YY,4,0|2070,0|2070|0|04|1,1571440239,5,190
IOS,0,0|2862,0|2862|0|00|0,1571440449,2,120
H5,1,0|844,0|844|0|01|1,1571441619,9,360
IOS,22,2|209,2|209|2|22|0,1571443989,4,124
H5,23,2|182,2|182|2|23|0,1571444289,3,27
ADR,0,0|484,0|484|0|00|0,1571446779,9,639
ADR,12,1|1621,1|1621|1|12|1,1571449359,8,24
H5,14,1|1996,1|1996|1|14|0,1571453469,3,102
H5,23,2|1424,2|1424|2|23|1,1571453979,8,576
H5,13,1|2784,1|2784|1|13|0,1571454579,9,585
IOS,11,1|249,1|249|1|11|0,1571456259,7,133
IOS,4,0|418,0|418|0|04|1,1571456409,0,0
H5,24,2|1,2|1|2|24|0,1571456769,4,248
ADR,12,1|797,1|797|1|12|1,1571457909,7,448
IOS_YY,2,0|1051,0|1051|0|02|1,1571458179,3,201
H5,15,1|2006,1|2006|1|15|0,1571461239,3,129
IOS_YY,14,1|1890,1|1890|1|14|1,1571462199,5,120
H5,3,0|929,0|929|0|03|1,1571464869,1,6
ADR,3,0|1039,0|1039|0|03|0,1571465079,3,129
H5,2,0|1433,0|1433|0|02|0,1571466879,2,144
IOS,1,0|1294,0|1294|0|01|1,1571467029,7,329
IOS_YY,0,0|1169,0|1169|0|00|1,1571467569,5,105
H5,0,0|147,0|147|0|00|0,1571469189,3,189
IOS_YY,12,1|2739,1|2739|1|12|1,1571469969,2,46
IOS,2,0|2175,0|2175|0|02|0,1571470839,8,40
IOS,15,1|2643,1|2643|1|15|1,1571471349,3,120
ADR,11,1|1686,1|1686|1|11|0,1571471739,0,0
H5,14,1|75,1|75|1|14|0,1571472939,4,280
H5,5,0|310,0|310|0|05|0,1571474079,7,21
IOS_YY,0,0|1674,0|1674|0|00|0,1571474409,0,0
IOS,21,2|633,2|633|2|21|0,1571476839,4,172
IOS_YY,3,0|664,0|664|0|03|1,1571478399,5,35
ADR,13,1|2637,1|2637|1|13|0,1571479389,3,204
IOS_YY,12,1|868,1|868|1|12|1,1571480799,1,84
ADR,5,0|341,0|341|0|05|0,1571481699,5,480
ADR,4,0|354,0|354|0|04|1,1571482089,1,45
ADR,22,2|25,2|25|2|22|0,1571483349,9,468
IOS,10,1|490_237,1|490_237|1|10|0,1571483829,6,438
H5,2,0|2839,0|2839|0|02|0,1571487819,4,84
IOS,14,1|1417,1|1417|1|14|1,1571489169,5,350
IOS,2,0|2209,0|2209|0|02|0,1571489619,9,333
H5,24,2|1887,2|1887|2|24|1,1571490429,7,651
ADR,21,2|1487,2|1487|2|21|0,1571490789,8,160
ADR,5,0|522_242,0|522_242|0|05|1,1571494809,8,80
IOS,13,1|1497,1|1497|1|13|1,1571495229,1,37
IOS_YY,21,2|2495,2|2495|2|21|0,1571495859,3,180
ADR,13,1|1491,1|1491|1|13|1,1571495949,5,450
ADR,0,0|619,0|619|0|00|1,1571499099,4,364
IOS,13,1|2910,1|2910|1|13|0,1571499459,0,0
H5,0,0|328,0|328|0|00|0,1571499579,6,552
ADR,1,0|2731,0|2731|0|01|0,1571500689,0,0
H5,2,0|2105,0|2105|0|02|1,1571416779,6,342
ADR,11,1|1805,1|1805|1|11|0,1571417469,1,78
ADR,10,1|2952,1|2952|1|10|0,1571419389,3,288
IOS_YY,2,0|2158,0|2158|0|02|1,1571420469,0,0
H5,14,1|2259,1|2259|1|14|1,1571420829,9,72
IOS_YY,24,2|1408,2|1408|2|24|0,1571422929,8,96
IOS,21,2|2061,2|2061|2|21|0,1571424789,9,747
IOS_YY,21,2|2648,2|2648|2|21|1,1571427459,9,72
IOS_YY,5,0|1837,0|1837|0|05|0,1571429499,3,159
IOS,23,2|1770,2|1770|2|23|1,1571430009,0,0
IOS_YY,3,0|266,0|266|0|03|0,1571433729,2,142
IOS_YY,13,1|1293,1|1293|1|13|0,1571434539,7,126
H5,5,0|707,0|707|0|05|0,1571434629,2,198
H5,24,2|1789,2|1789|2|24|1,1571440599,8,160
IOS_YY,2,0|2174,0|2174|0|02|1,1571441169,6,432
H5,21,2|784,2|784|2|21|1,1571441709,4,288
H5,21,2|831,2|831|2|21|0,1571449239,3,96
H5,5,0|1256,0|1256|0|05|0,1571450889,6,276
IOS,25,2|1976,2|1976|2|25|1,1571453019,7,623
IOS,23,2|716,2|716|2|23|0,1571453619,0,0
ADR,14,1|2803,1|2803|1|14|0,1571453709,2,140
ADR,4,0|2615,0|2615|0|04|1,1571455359,7,539
IOS,5,0|790,0|790|0|05|0,1571455899,8,200
H5,13,1|2452,1|2452|1|13|0,1571457039,4,108
IOS,1,0|715,0|715|0|01|0,1571458089,2,124
IOS_YY,13,1|1119,1|1119|1|13|1,1571458809,3,129
ADR,5,0|322,0|322|0|05|1,1571459409,6,42
ADR,1,0|2931,0|2931|0|01|1,1571461299,3,267
IOS,24,2|1909,2|1909|2|24|1,1571461569,6,0
IOS,24,2|2693,2|2693|2|24|0,1571462649,7,574
ADR,12,1|983,1|983|1|12|0,1571463219,7,259
IOS,5,0|2655,0|2655|0|05|0,1571463459,2,124
H5,5,0|402,0|402|0|05|1,1571464749,0,0
H5,3,0|1657,0|1657|0|03|0,1571465019,0,0
IOS_YY,4,0|389,0|389|0|04|0,1571465049,2,182
H5,23,2|1877_228,2|1877_228|2|23|0,1571465709,2,122
ADR,24,2|1685,2|1685|2|24|1,1571466399,7,581
IOS,20,2|1626,2|1626|2|20|1,1571467869,6,384
IOS_YY,12,1|2230,1|2230|1|12|0,1571468649,4,136
IOS,13,1|1632,1|1632|1|13|1,1571469249,2,184
IOS,12,1|1325,1|1325|1|12|0,1571472159,9,315
IOS,2,0|1709,0|1709|0|02|0,1571473479,4,112
H5,13,1|1404,1|1404|1|13|0,1571475609,0,0
IOS,24,2|2338,2|2338|2|24|1,1571478189,5,415
IOS,22,2|1649,2|1649|2|22|0,1571480079,0,0
H5,10,1|2388,1|2388|1|10|0,1571480229,0,0
IOS_YY,20,2|1335,2|1335|2|20|1,1571480439,7,301
ADR,13,1|1957_141,1|1957_141|1|13|0,1571481309,5,405
IOS,12,1|1584,1|1584|1|12|0,1571483409,6,180
ADR,11,1|2645,1|2645|1|11|0,1571483589,5,260
ADR,10,1|156,1|156|1|10|0,1571485119,1,14
IOS_YY,12,1|121_161,1|121_161|1|12|1,1571486769,1,90
IOS,20,2|1842,2|1842|2|20|1,1571487399,5,0
IOS_YY,23,2|1551,2|1551|2|23|1,1571487459,5,370
IOS,2,0|2522,0|2522|0|02|0,1571488839,0,0
IOS,1,0|898,0|898|0|01|1,1571488929,3,246
H5,21,2|2101,2|2101|2|21|0,1571491689,2,124
IOS_YY,20,2|738,2|738|2|20|1,1571492109,9,891
IOS,21,2|755,2|755|2|21|1,1571492769,9,18
H5,20,2|2462,2|2462|2|20|1,1571495259,0,0
IOS_YY,11,1|2898,1|2898|1|11|1,1571495589,4,192
H5,0,0|1269,0|1269|0|00|0,1571497149,8,712
ADR,14,1|833,1|833|1|14|1,1571497899,5,260
H5,10,1|2726,1|2726|1|10|1,1571498139,7,189
IOS,13,1|222,1|222|1|13|1,1571498319,4,384
H5,24,2|1782,2|1782|2|24|1,1571499909,1,5
IOS_YY,15,1|1788,1|1788|1|15|1,1571415489,8,384
H5,14,1|2452,1|2452|1|14|0,1571415699,8,600
IOS_YY,2,0|1437,0|1437|0|02|1,1571416749,2,20
IOS_YY,3,0|2223,0|2223|0|03|1,1571418159,2,68
IOS_YY,21,2|766,2|766|2|21|1,1571419059,4,240
IOS_YY,21,2|198,2|198|2|21|1,1571420109,9,342
H5,23,2|437,2|437|2|23|1,1571426199,5,0
IOS,24,2|98,2|98|2|24|1,1571426799,8,504
ADR,22,2|551,2|551|2|22|1,1571429379,9,243
H5,14,1|2953,1|2953|1|14|1,1571429829,4,60
IOS_YY,15,1|2362,1|2362|1|15|0,1571432139,6,588
H5,25,2|938,2|938|2|25|1,1571433639,3,288
