platform,server,uid,rid,dataUnix,status
H5,14,1|11,1|11|1|14|0,1571634159,LOGIN
H5,2,0|2795,0|2795|0|02|0,1571634369,LOGIN
ADR,22,2|2474,2|2474|2|22|0,1571634429,LOGIN
ADR,25,2|1444,2|1444|2|25|1,1571634609,LOGOUT
ADR,25,2|1444,2|1444|2|25|1,1571634609,LOGOUT
IOS_YY,13,1|2585,1|2585|1|13|1,1571634939,LOGIN
H5,4,0|190,0|190|0|04|0,1571634999,LOGOUT
IOS,2,0|319_14,0|319_14|0|02|0,1571635779,LOGOUT
IOS,2,0|319_14,0|319_14|0|02|0,1571635779,LOGOUT
IOS_YY,10,1|1468,1|1468|1|10|1,1571635839,LOGIN
IOS_YY,13,1|325,1|325|1|13|0,1571636529,LOGIN
IOS_YY,23,2|2513,2|2513|2|23|1,1571637009,LOGIN
IOS_YY,1,0|1039_127,0|1039_127|0|01|1,1571637129,LOGIN
H5,12,1|65,1|65|1|12|0,1571637189,LOGIN
H5,12,1|65,1|65|1|12|0,1571637189,LOGIN
H5,21,2|1245,2|1245|2|21|0,1571637309,LOGIN
H5,10,1|386,1|386|1|10|0,1571638119,LOGOUT
H5,14,1|1955,1|1955|1|14|0,1571638149,LOGOUT
H5,13,1|1662,1|1662|1|13|1,1571639019,LOGIN
H5,20,2|1448,2|1448|2|20|1,1571639289,LOGIN
ADR,11,1|612,1|612|1|11|0,1571640489,LOGOUT
IOS_YY,0,0|554,0|554|0|00|1,1571640909,LOGOUT
IOS,2,0|2367,0|2367|0|02|1,1571641149,LOGOUT
ADR,23,2|1826,2|1826|2|23|0,1571641299,LOGIN
ADR,1,0|1434,0|1434|0|01|0,1571641749,LOGOUT
IOS,14,1|639,1|639|1|14|1,1571642139,LOGIN
IOS_YY,15,1|1229,1|1229|1|15|1,1571642199,LOGOUT
ADR,10,1|1136,1|1136|1|10|0,1571642889,LOGIN
IOS,1,0|2159,0|2159|0|01|0,1571643219,LOGOUT
IOS,4,0|172,0|172|0|04|0,1571643519,LOGOUT
IOS,4,0|172,0|172|0|04|0,1571643519,LOGOUT
IOS,20,2|2098,2|2098|2|20|0,1571643609,LOGIN
ADR,5,0|2393,0|2393|0|05|1,1571643639,LOGOUT
H5,21,2|2838,2|2838|2|21|0,1571643669,LOGOUT
IOS_YY,25,2|505,2|505|2|25|0,1571644029,LOGOUT
IOS,11,1|1601,1|1601|1|11|1,1571645439,LOGOUT
IOS_YY,24,2|1175,2|1175|2|24|0,1571645919,LOGOUT
ADR,21,2|1350,2|1350|2|21|0,1571646189,LOGOUT
ADR,21,2|1350,2|1350|2|21|0,1571646189,LOGOUT
IOS,0,0|912,0|912|0|00|1,1571646639,LOGOUT
IOS,25,2|342,2|342|2|25|1,1571646759,LOGIN
IOS,3,0|96,0|96|0|03|1,1571646849,LOGIN
IOS,3,0|96,0|96|0|03|1,1571646849,LOGIN
IOS,3,0|96,0|96|0|03|1,1571646849,LOGIN
IOS_YY,12,1|508,1|508|1|12|1,1571646879,LOGOUT
IOS_YY,15,1|228,1|228|1|15|0,1571647179,LOGOUT
H5,25,2|403,2|403|2|25|0,1571647419,LOGOUT
IOS_YY,3,0|924,0|924|0|03|1,1571647449,LOGIN
H5,21,2|2863,2|2863|2|21|0,1571647989,LOGOUT
ADR,23,2|221,2|221|2|23|1,1571648409,LOGOUT
ADR,4,0|1251,0|1251|0|04|0,1571648469,LOGIN
IOS,24,2|1665,2|1665|2|24|1,1571648889,LOGIN
IOS,12,1|887,1|887|1|12|1,1571648979,LOGOUT
H5,14,1|151,1|151|1|14|0,1571649039,LOGIN
IOS_YY,5,0|456,0|456|0|05|1,1571649309,LOGOUT
IOS,25,2|2616,2|2616|2|25|1,1571649879,LOGOUT
IOS,5,0|2512,0|2512|0|05|1,1571650149,LOGIN
H5,1,0|2235,0|2235|0|01|0,1571650449,LOGIN
ADR,4,0|1853,0|1853|0|04|1,1571650809,LOGIN
IOS,4,0|1768_35,0|1768_35|0|04|0,1571651049,LOGOUT
ADR,1,0|161,0|161|0|01|1,1571651229,LOGIN
IOS_YY,12,1|2856,1|2856|1|12|1,1571651289,LOGOUT
H5,12,1|634,1|634|1|12|1,1571651409,LOGOUT
ADR,4,0|1832,0|1832|0|04|1,1571651769,LOGOUT
H5,5,0|669,0|669|0|05|1,1571652189,LOGIN
H5,23,2|830,2|830|2|23|0,1571652489,LOGIN
IOS_YY,1,0|352,0|352|0|01|0,1571652549,LOGOUT
H5,24,2|831,2|831|2|24|1,1571652939,LOGOUT
IOS,13,1|1837,1|1837|1|13|1,1571653029,LOGIN
IOS_YY,13,1|2021,1|2021|1|13|1,1571653539,LOGOUT
IOS,10,1|959,1|959|1|10|1,1571654139,LOGIN
IOS,20,2|1629,2|1629|2|20|1,1571654259,LOGIN
IOS_YY,23,2|266,2|266|2|23|1,1571657649,LOGOUT
ADR,10,1|709,1|709|1|10|1,1571658099,LOGOUT
ADR,15,1|1679,1|1679|1|15|1,1571659209,LOGIN
ADR,22,2|638,2|638|2|22|1,1571659929,LOGOUT
IOS_YY,12,1|2281,1|2281|1|12|0,1571660889,LOGOUT
IOS,25,2|2399,2|2399|2|25|1,1571661279,LOGIN
ADR,1,0|616,0|616|0|01|0,1571661369,LOGOUT
ADR,24,2|185,2|185|2|24|1,1571661579,LOGIN
IOS_YY,3,0|2121,0|2121|0|03|0,1571661639,LOGOUT
IOS_YY,15,1|201,1|201|1|15|1,1571661819,LOGIN
ADR,12,1|843,1|843|1|12|0,1571662419,LOGIN
IOS_YY,0,0|1336,0|1336|0|00|0,1571662539,LOGIN
IOS_YY,0,0|1336,0|1336|0|00|0,1571662539,LOGIN
IOS_YY,15,1|1549,1|1549|1|15|0,1571663529,LOGIN
IOS_YY,15,1|1549,1|1549|1|15|0,1571663529,LOGIN
IOS_YY,0,0|1729,0|1729|0|00|0,1571663709,LOGOUT
H5,2,0|2970,0|2970|0|02|1,1571664069,LOGOUT
H5,14,1|1284,1|1284|1|14|1,1571664099,LOGOUT
IOS,20,2|1646,2|1646|2|20|0,1571664909,LOGOUT
IOS,13,1|521,1|521|1|13|0,1571664939,LOGOUT
IOS_YY,12,1|907,1|907|1|12|1,1571665059,LOGIN
IOS_YY,5,0|963,0|963|0|05|1,1571665359,LOGIN
ADR,10,1|61,1|61|1|10|1,1571665509,LOGIN
H5,13,1|191,1|191|1|13|0,1571665539,LOGIN
IOS,0,0|47,0|47|0|00|0,1571665569,LOGIN
IOS,14,1|1798,1|1798|1|14|1,1571665689,LOGOUT
IOS,14,1|1798,1|1798|1|14|1,1571665689,LOGOUT
ADR,0,0|2395,0|2395|0|00|0,1571665779,LOGOUT
IOS,25,2|2763,2|2763|2|25|1,1571666499,LOGOUT
IOS,13,1|935,1|935|1|13|1,1571667369,LOGOUT
IOS_YY,5,0|1451,0|1451|0|05|0,1571667849,LOGIN
ADR,12,1|1026,1|1026|1|12|0,1571668299,LOGIN
H5,1,0|1862,0|1862|0|01|1,1571668389,LOGIN
IOS_YY,14,1|330,1|330|1|14|1,1571668689,LOGOUT
ADR,3,0|1957,0|1957|0|03|0,1571669229,LOGOUT
IOS_YY,12,1|1574,1|1574|1|12|0,1571669319,LOGIN
IOS,22,2|866,2|866|2|22|1,1571669679,LOGOUT
IOS,24,2|1124,2|1124|2|24|0,1571670339,LOGOUT
ADR,2,0|1345,0|1345|0|02|1,1571670669,LOGIN
H5,14,1|2834,1|2834|1|14|1,1571670759,LOGOUT
IOS,11,1|1859,1|1859|1|11|0,1571670819,LOGOUT
IOS,0,0|1458,0|1458|0|00|1,1571672289,LOGOUT
IOS_YY,11,1|1692,1|1692|1|11|0,1571672799,LOGOUT
IOS_YY,4,0|1752,0|1752|0|04|1,1571672949,LOGIN
IOS_YY,4,0|1737_268,0|1737_268|0|04|0,1571673189,LOGIN
ADR,4,0|2225,0|2225|0|04|0,1571673249,LOGIN
IOS_YY,11,1|1194,1|1194|1|11|0,1571673399,LOGIN
IOS,4,0|2246,0|2246|0|04|1,1571673579,LOGOUT
ADR,1,0|2016,0|2016|0|01|1,1571587659,LOGIN
H5,4,0|1335,0|1335|0|04|1,1571587749,LOGIN
ADR,0,0|2128,0|2128|0|00|1,1571588019,LOGIN
ADR,11,1|1239,1|1239|1|11|0,1571588169,LOGIN
IOS,15,1|1306,1|1306|1|15|1,1571588409,LOGOUT
ADR,22,2|37,2|37|2|22|0,1571588709,LOGIN
ADR,14,1|9,1|9|1|14|0,1571589219,LOGIN
H5,10,1|2061,1|2061|1|10|0,1571590299,LOGOUT
IOS_YY,11,1|2409,1|2409|1|11|0,1571590479,LOGIN
IOS,24,2|1169,2|1169|2|24|0,1571590719,LOGIN
H5,12,1|384,1|384|1|12|1,1571591499,LOGIN
H5,21,2|281,2|281|2|21|1,1571592309,LOGIN
ADR,3,0|515,0|515|0|03|1,1571592369,LOGIN
IOS_YY,11,1|1950,1|1950|1|11|1,1571592459,LOGOUT
IOS_YY,14,1|1688,1|1688|1|14|1,1571593179,LOGIN
IOS_YY,15,1|828,1|828|1|15|1,1571593599,LOGOUT
H5,12,1|515,1|515|1|12|0,1571593869,LOGIN
H5,25,2|2225,2|2225|2|25|1,1571595129,LOGIN
IOS,20,2|1497,2|1497|2|20|1,1571596119,LOGIN
H5,11,1|2650,1|2650|1|11|1,1571596329,LOGIN
H5,10,1|129,1|129|1|10|1,1571596539,LOGIN
ADR,14,1|669,1|669|1|14|1,1571598339,LOGOUT
IOS_YY,11,1|2484,1|2484|1|11|1,1571598759,LOGIN
IOS_YY,0,0|107,0|107|0|00|1,1571599239,LOGOUT
H5,3,0|2902,0|2902|0|03|1,1571599509,LOGOUT
IOS,1,0|1354,0|1354|0|01|0,1571599539,LOGIN
IOS,14,1|43,1|43|1|14|1,1571600769,LOGIN
IOS,1,0|806,0|806|0|01|1,1571601489,LOGIN
H5,12,1|2155,1|2155|1|12|1,1571601549,LOGIN
ADR,4,0|2730,0|2730|0|04|0,1571601669,LOGOUT
IOS,24,2|504,2|504|2|24|1,1571601819,LOGOUT
H5,5,0|2983,0|2983|0|05|0,1571602029,LOGOUT
IOS_YY,24,2|103,2|103|2|24|1,1571602509,LOGOUT
IOS,12,1|2991,1|2991|1|12|0,1571602809,LOGOUT
H5,1,0|307,0|307|0|01|1,1571602869,LOGIN
H5,14,1|1752,1|1752|1|14|1,1571603109,LOGOUT
ADR,13,1|143,1|143|1|13|1,1571603649,LOGOUT
ADR,12,1|1048,1|1048|1|12|1,1571604309,LOGOUT
IOS,25,2|233,2|233|2|25|1,1571604699,LOGOUT
H5,15,1|1567,1|1567|1|15|0,1571604939,LOGOUT
H5,1,0|2015,0|2015|0|01|0,1571605179,LOGIN
H5,0,0|1818,0|1818|0|00|1,1571605419,LOGOUT
H5,0,0|1818,0|1818|0|00|1,1571605419,LOGOUT
ADR,14,1|785,1|785|1|14|0,1571605569,LOGOUT
H5,2,0|893,0|893|0|02|0,1571605689,LOGOUT
H5,14,1|1729,1|1729|1|14|0,1571606109,LOGIN
ADR,2,0|666,0|666|0|02|1,1571606499,LOGIN
IOS_YY,10,1|1569,1|1569|1|10|1,1571606679,LOGIN
IOS_YY,10,1|1569,1|1569|1|10|1,1571606679,LOGIN
IOS_YY,25,2|1787,2|1787|2|25|0,1571607009,LOGOUT
ADR,1,0|543,0|543|0|01|1,1571607189,LOGIN
IOS,1,0|763,0|763|0|01|0,1571607489,LOGOUT
ADR,23,2|2197,2|2197|2|23|1,1571607609,LOGOUT
H5,2,0|1312,0|1312|0|02|1,1571607849,LOGIN
IOS,23,2|467,2|467|2|23|0,1571607939,LOGOUT
ADR,25,2|1023,2|1023|2|25|0,1571607999,LOGOUT
IOS,4,0|679,0|679|0|04|0,1571609139,LOGOUT
IOS,25,2|2213,2|2213|2|25|1,1571609589,LOGIN
IOS,25,2|2442,2|2442|2|25|0,1571609979,LOGIN
H5,24,2|1002,2|1002|2|24|1,1571610459,LOGOUT
ADR,25,2|359_88,2|359_88|2|25|0,1571610579,LOGIN
IOS,0,0|2999,0|2999|0|00|1,1571610669,LOGOUT
ADR,10,1|353,1|353|1|10|0,1571611119,LOGIN
H5,10,1|289,1|289|1|10|1,1571611149,LOGOUT
H5,5,0|1593,0|1593|0|05|0,1571611269,LOGOUT
H5,10,1|2968,1|2968|1|10|1,1571611869,LOGIN
IOS,25,2|1341_216,2|1341_216|2|25|0,1571614119,LOGIN
H5,25,2|1758_7,2|1758_7|2|25|0,1571614239,LOGIN
H5,14,1|1725,1|1725|1|14|0,1571614389,LOGOUT
IOS_YY,1,0|1654,0|1654|0|01|0,1571614719,LOGIN
IOS,23,2|2164,2|2164|2|23|0,1571615049,LOGIN
H5,23,2|896,2|896|2|23|1,1571615259,LOGOUT
H5,0,0|1934,0|1934|0|00|0,1571615739,LOGOUT
IOS,13,1|2833,1|2833|1|13|0,1571615979,LOGOUT
IOS_YY,24,2|298,2|298|2|24|0,1571616009,LOGOUT
H5,25,2|713,2|713|2|25|1,1571616759,LOGIN
ADR,24,2|354,2|354|2|24|1,1571616999,LOGOUT
H5,22,2|1642,2|1642|2|22|1,1571617209,LOGIN
IOS,3,0|2539,0|2539|0|03|0,1571617869,LOGIN
IOS,3,0|2539,0|2539|0|03|0,1571617869,LOGIN
ADR,20,2|851,2|851|2|20|1,1571618139,LOGIN
IOS_YY,2,0|1064,0|1064|0|02|1,1571618409,LOGOUT
IOS_YY,1,0|2830,0|2830|0|01|0,1571618589,LOGIN
IOS,24,2|2264,2|2264|2|24|1,1571618889,LOGIN
ADR,4,0|1756,0|1756|0|04|0,1571618919,LOGIN
IOS,5,0|2954,0|2954|0|05|1,1571619429,LOGOUT
IOS,4,0|412,0|412|0|04|1,1571619669,LOGIN
H5,13,1|2885,1|2885|1|13|0,1571621169,LOGOUT
IOS,20,2|1165,2|1165|2|20|1,1571621289,LOGIN
IOS,1,0|2769,0|2769|0|01|1,1571621649,LOGOUT
IOS_YY,14,1|307,1|307|1|14|1,1571622189,LOGOUT
H5,12,1|2767,1|2767|1|12|1,1571622219,LOGIN
ADR,24,2|131,2|131|2|24|0,1571622549,LOGOUT
IOS_YY,20,2|2829,2|2829|2|20|1,1571622939,LOGOUT
H5,2,0|492,0|492|0|02|1,1571623509,LOGOUT
ADR,1,0|1274,0|1274|0|01|0,1571623719,LOGOUT
H5,5,0|1981,0|1981|0|05|0,1571623749,LOGOUT
ADR,1,0|1495,0|1495|0|01|1,1571624049,LOGIN
IOS_YY,15,1|1146,1|1146|1|15|0,1571624619,LOGOUT
ADR,25,2|2157,2|2157|2|25|1,1571624679,LOGOUT
H5,15,1|2997,1|2997|1|15|1,1571625309,LOGOUT
IOS,0,0|1197,0|1197|0|00|1,1571625759,LOGIN
IOS,0,0|1197,0|1197|0|00|1,1571625759,LOGIN
IOS_YY,21,2|2615,2|2615|2|21|0,1571626599,LOGOUT
IOS,4,0|2589,0|2589|0|04|0,1571626749,LOGOUT
IOS_YY,24,2|2137,2|2137|2|24|0,1571626929,LOGOUT
H5,21,2|2408,2|2408|2|21|0,1571627199,LOGOUT
IOS_YY,5,0|889,0|889|0|05|0,1571627499,LOGIN
IOS,25,2|1808,2|1808|2|25|0,1571627859,LOGOUT
IOS,0,0|1257,0|1257|0|00|0,1571628249,LOGOUT
IOS_YY,3,0|1514,0|1514|0|03|1,1571628309,LOGOUT
IOS_YY,25,2|2503,2|2503|2|25|1,1571630019,LOGIN
IOS_YY,2,0|67,0|67|0|02|1,1571630169,LOGOUT
ADR,4,0|184,0|184|0|04|1,1571630319,LOGIN
IOS_YY,15,1|1438,1|1438|1|15|1,1571630589,LOGIN
IOS_YY,10,1|1225,1|1225|1|10|0,1571630709,LOGIN
IOS_YY,4,0|1825,0|1825|0|04|0,1571631039,LOGOUT
ADR,13,1|324,1|324|1|13|1,1571631279,LOGIN
IOS_YY,20,2|1770,2|1770|2|20|0,1571631519,LOGOUT
H5,5,0|1088,0|1088|0|05|1,1571631849,LOGIN
IOS,2,0|1411,0|1411|0|02|0,1571632509,LOGOUT
H5,24,2|958,2|958|2|24|1,1571633349,LOGOUT
IOS,5,0|23,0|23|0|05|1,1571633409,LOGOUT
IOS_YY,25,2|50,2|50|2|25|0,1571633469,LOGOUT
H5,14,1|1003,1|1003|1|14|0,1571633649,LOGOUT
H5,12,1|174,1|174|1|12|0,1571634189,LOGIN
IOS,3,0|1974,0|1974|0|03|1,1571634699,LOGOUT
IOS_YY,1,0|469,0|469|0|01|0,1571635059,LOGOUT
IOS_YY,21,2|1293,2|1293|2|21|0,1571635329,LOGIN
IOS_YY,11,1|2996,1|2996|1|11|0,1571635869,LOGIN
ADR,0,0|831,0|831|0|00|1,1571636169,LOGIN
H5,4,0|1077,0|1077|0|04|1,1571636229,LOGOUT
IOS_YY,15,1|2323,1|2323|1|15|0,1571636379,LOGIN
H5,24,2|2499,2|2499|2|24|0,1571636679,LOGOUT
IOS,11,1|88,1|88|1|11|0,1571637249,LOGIN
IOS_YY,15,1|1248,1|1248|1|15|0,1571637489,LOGOUT
IOS_YY,4,0|793,0|793|0|04|0,1571637609,LOGOUT
ADR,2,0|1426,0|1426|0|02|0,1571637819,LOGOUT
ADR,24,2|989,2|989|2|24|1,1571637849,LOGOUT
IOS,23,2|890,2|890|2|23|1,1571638659,LOGOUT
IOS,1,0|49,0|49|0|01|0,1571639079,LOGOUT
IOS_YY,3,0|509,0|509|0|03|1,1571639169,LOGOUT
IOS_YY,0,0|1704,0|1704|0|00|0,1571639259,LOGOUT
IOS,25,2|486,2|486|2|25|1,1571639589,LOGIN
ADR,25,2|942,2|942|2|25|0,1571640009,LOGIN
IOS,11,1|73,1|73|1|11|0,1571640069,LOGIN
ADR,22,2|236,2|236|2|22|0,1571640249,LOGOUT
IOS,14,1|1506,1|1506|1|14|0,1571640339,LOGOUT
ADR,15,1|1102,1|1102|1|15|0,1571640369,LOGIN
ADR,5,0|450,0|450|0|05|1,1571640429,LOGOUT
IOS_YY,5,0|1064,0|1064|0|05|1,1571640609,LOGIN
IOS,10,1|1568,1|1568|1|10|1,1571641059,LOGIN
IOS_YY,3,0|2675,0|2675|0|03|1,1571641389,LOGIN
IOS_YY,11,1|1706,1|1706|1|11|1,1571641419,LOGIN
H5,12,1|938,1|938|1|12|1,1571641779,LOGIN
ADR,2,0|2564,0|2564|0|02|0,1571641809,LOGIN
IOS_YY,24,2|2468,2|2468|2|24|1,1571641839,LOGOUT
H5,1,0|2110,0|2110|0|01|1,1571641929,LOGOUT
IOS,1,0|1530,0|1530|0|01|0,1571642979,LOGOUT
IOS_YY,25,2|773,2|773|2|25|1,1571643099,LOGOUT
H5,21,2|1512,2|1512|2|21|0,1571643309,LOGOUT
ADR,3,0|1138,0|1138|0|03|0,1571643339,LOGOUT
ADR,20,2|805,2|805|2|20|1,1571644119,LOGIN
IOS_YY,22,2|2330,2|2330|2|22|0,1571644209,LOGIN
H5,14,1|2998,1|2998|1|14|0,1571645079,LOGOUT
IOS,11,1|1601,1|1601|1|11|1,1571645439,LOGOUT
IOS_YY,23,2|543,2|543|2|23|1,1571645529,LOGOUT
IOS_YY,13,1|570,1|570|1|13|1,1571645889,LOGIN
IOS,13,1|2764,1|2764|1|13|0,1571646099,LOGOUT
IOS,2,0|455,0|455|0|02|0,1571646549,LOGIN
IOS,0,0|912,0|912|0|00|1,1571646639,LOGOUT
IOS,22,2|2496,2|2496|2|22|0,1571646729,LOGOUT
H5,21,2|2542,2|2542|2|21|0,1571646969,LOGOUT
H5,22,2|293,2|293|2|22|1,1571647239,LOGOUT
ADR,10,1|1825,1|1825|1|10|0,1571647299,LOGIN
IOS_YY,23,2|295,2|295|2|23|0,1571647689,LOGIN
IOS,20,2|1827,2|1827|2|20|1,1571648019,LOGOUT
IOS,20,2|794,2|794|2|20|0,1571648229,LOGIN
ADR,23,2|502,2|502|2|23|0,1571648829,LOGOUT
H5,14,1|151,1|151|1|14|0,1571649039,LOGIN
IOS_YY,23,2|957,2|957|2|23|1,1571649519,LOGIN
ADR,11,1|288,1|288|1|11|1,1571650359,LOGIN
H5,10,1|2713,1|2713|1|10|1,1571651079,LOGIN
H5,4,0|419,0|419|0|04|0,1571651469,LOGOUT
ADR,24,2|2559,2|2559|2|24|1,1571651679,LOGOUT
IOS_YY,0,0|2609,0|2609|0|00|0,1571652459,LOGIN
IOS_YY,1,0|352,0|352|0|01|0,1571652549,LOGOUT
IOS_YY,15,1|462,1|462|1|15|0,1571652609,LOGOUT
IOS_YY,5,0|1509,0|1509|0|05|1,1571652699,LOGIN
H5,13,1|284,1|284|1|13|1,1571652819,LOGIN
ADR,3,0|2312,0|2312|0|03|0,1571653239,LOGIN
H5,10,1|1772,1|1772|1|10|0,1571653719,LOGIN
IOS,15,1|1259,1|1259|1|15|1,1571654589,LOGIN
IOS_YY,25,2|1354,2|1354|2|25|0,1571654619,LOGOUT
ADR,4,0|1750,0|1750|0|04|1,1571655099,LOGOUT
ADR,3,0|993,0|993|0|03|1,1571655999,LOGOUT
IOS,13,1|2230,1|2230|1|13|0,1571656089,LOGIN
IOS,13,1|2230,1|2230|1|13|0,1571656089,LOGIN
H5,12,1|527,1|527|1|12|0,1571656329,LOGOUT
IOS,25,2|2861,2|2861|2|25|0,1571656389,LOGIN
IOS,0,0|329,0|329|0|00|0,1571656539,LOGIN
IOS,25,2|1061,2|1061|2|25|1,1571656959,LOGIN
IOS,25,2|1061,2|1061|2|25|1,1571656959,LOGIN
ADR,1,0|2673,0|2673|0|01|1,1571657439,LOGIN
IOS,15,1|1624,1|1624|1|15|1,1571657529,LOGIN
H5,2,0|2006,0|2006|0|02|0,1571657679,LOGOUT
H5,2,0|376,0|376|0|02|0,1571657829,LOGIN
IOS_YY,13,1|858,1|858|1|13|0,1571658219,LOGIN
IOS_YY,24,2|1559,2|1559|2|24|0,1571658519,LOGOUT
IOS,22,2|1883,2|1883|2|22|1,1571658549,LOGIN
IOS,24,2|1510,2|1510|2|24|1,1571658729,LOGOUT
IOS_YY,3,0|946,0|946|0|03|0,1571659089,LOGOUT
IOS_YY,21,2|2129,2|2129|2|21|1,1571659629,LOGOUT
IOS_YY,1,0|2874,0|2874|0|01|0,1571660829,LOGOUT
ADR,3,0|1329,0|1329|0|03|1,1571661009,LOGOUT
ADR,3,0|1329,0|1329|0|03|1,1571661009,LOGOUT
IOS,25,2|1144,2|1144|2|25|1,1571661249,LOGOUT
IOS_YY,10,1|551,1|551|1|10|0,1571661729,LOGIN
IOS_YY,10,1|551,1|551|1|10|0,1571661729,LOGIN
H5,0,0|347,0|347|0|00|0,1571662269,LOGOUT
ADR,12,1|843,1|843|1|12|0,1571662419,LOGIN
IOS,2,0|2705,0|2705|0|02|0,1571662629,LOGOUT
IOS,20,2|1645,2|1645|2|20|1,1571663019,LOGOUT
IOS_YY,0,0|1729,0|1729|0|00|0,1571663709,LOGOUT
IOS_YY,0,0|246_189,0|246_189|0|00|0,1571664339,LOGIN
IOS,2,0|1615,0|1615|0|02|0,1571665419,LOGIN
ADR,0,0|2395,0|2395|0|00|0,1571665779,LOGOUT
IOS,0,0|81,0|81|0|00|1,1571665929,LOGOUT
IOS,4,0|2786,0|2786|0|04|1,1571666019,LOGOUT
ADR,1,0|2225,0|2225|0|01|1,1571666289,LOGOUT
H5,3,0|158,0|158|0|03|1,1571667159,LOGIN
ADR,21,2|1084,2|1084|2|21|1,1571667759,LOGOUT
IOS,13,1|2774,1|2774|1|13|0,1571667819,LOGIN
ADR,21,2|391,2|391|2|21|1,1571667909,LOGIN
H5,11,1|504,1|504|1|11|1,1571667969,LOGOUT
H5,5,0|2763,0|2763|0|05|0,1571668179,LOGIN
H5,5,0|2763,0|2763|0|05|0,1571668179,LOGIN
H5,5,0|2763,0|2763|0|05|0,1571668179,LOGIN
ADR,12,1|1026,1|1026|1|12|0,1571668299,LOGIN
H5,21,2|1278,2|1278|2|21|1,1571668479,LOGOUT
H5,4,0|710_255,0|710_255|0|04|1,1571668509,LOGOUT
H5,4,0|710_255,0|710_255|0|04|1,1571668509,LOGOUT
ADR,20,2|2994,2|2994|2|20|0,1571668599,LOGIN
IOS_YY,12,1|36_254,1|36_254|1|12|1,1571668779,LOGOUT
IOS,22,2|404,2|404|2|22|0,1571669019,LOGIN
IOS_YY,12,1|1574,1|1574|1|12|0,1571669319,LOGIN
H5,23,2|2515,2|2515|2|23|1,1571669499,LOGIN
IOS,3,0|537,0|537|0|03|0,1571669799,LOGIN
IOS,24,2|1124,2|1124|2|24|0,1571670339,LOGOUT
IOS,15,1|885,1|885|1|15|1,1571670729,LOGIN
H5,23,2|678,2|678|2|23|1,1571671299,LOGOUT
ADR,24,2|2211,2|2211|2|24|1,1571672859,LOGIN
IOS_YY,4,0|1752,0|1752|0|04|1,1571672949,LOGIN
IOS,4,0|2246,0|2246|0|04|1,1571673579,LOGOUT
H5,22,2|1662,2|1662|2|22|1,1571587329,LOGOUT
IOS_YY,3,0|51,0|51|0|03|0,1571588589,LOGOUT
H5,4,0|2779,0|2779|0|04|0,1571588619,LOGIN
ADR,12,1|1563,1|1563|1|12|0,1571588919,LOGOUT
IOS_YY,25,2|2352,2|2352|2|25|0,1571588949,LOGIN
H5,20,2|931_197,2|931_197|2|20|1,1571589189,LOGIN
ADR,14,1|9,1|9|1|14|0,1571589219,LOGIN
IOS_YY,15,1|569_48,1|569_48|1|15|1,1571589279,LOGOUT
IOS,5,0|590,0|590|0|05|1,1571589339,LOGIN
IOS_YY,25,2|1911_224,2|1911_224|2|25|0,1571589459,LOGIN
IOS,1,0|466_197,0|466_197|0|01|0,1571589519,LOGOUT
IOS,2,0|1805,0|1805|0|02|1,1571589759,LOGOUT
IOS,22,2|1629,2|1629|2|22|1,1571589789,LOGIN
ADR,25,2|716,2|716|2|25|0,1571590419,LOGOUT
H5,12,1|1127,1|1127|1|12|1,1571590779,LOGIN
ADR,21,2|644,2|644|2|21|0,1571590899,LOGIN
ADR,10,1|289,1|289|1|10|1,1571591049,LOGIN
IOS_YY,3,0|2157,0|2157|0|03|0,1571591169,LOGIN
IOS,1,0|453,0|453|0|01|1,1571591289,LOGOUT
ADR,22,2|783,2|783|2|22|1,1571591439,LOGIN
IOS,0,0|1239,0|1239|0|00|0,1571592099,LOGIN
IOS,3,0|2350,0|2350|0|03|0,1571592339,LOGOUT
IOS_YY,14,1|1688,1|1688|1|14|1,1571593179,LOGIN
ADR,2,0|538,0|538|0|02|0,1571593269,LOGOUT
IOS,14,1|575,1|575|1|14|0,1571593959,LOGIN
IOS,20,2|1971,2|1971|2|20|0,1571594049,LOGOUT
IOS,20,2|1971,2|1971|2|20|0,1571594049,LOGOUT
IOS,20,2|2071,2|2071|2|20|1,1571594079,LOGOUT
H5,20,2|1687,2|1687|2|20|1,1571594319,LOGOUT
ADR,21,2|1883,2|1883|2|21|0,1571594529,LOGIN
H5,25,2|2225,2|2225|2|25|1,1571595129,LOGIN
IOS_YY,24,2|1896,2|1896|2|24|1,1571595399,LOGIN
H5,21,2|1676,2|1676|2|21|0,1571595579,LOGIN
H5,25,2|125,2|125|2|25|1,1571595609,LOGIN
IOS_YY,4,0|355,0|355|0|04|1,1571596239,LOGOUT
H5,11,1|2650,1|2650|1|11|1,1571596329,LOGIN
ADR,5,0|258,0|258|0|05|1,1571596749,LOGOUT
ADR,20,2|1041_76,2|1041_76|2|20|1,1571597139,LOGOUT
ADR,13,1|1258,1|1258|1|13|1,1571597889,LOGIN
ADR,12,1|693,1|693|1|12|0,1571598399,LOGOUT
IOS_YY,11,1|2484,1|2484|1|11|1,1571598759,LOGIN
IOS,2,0|246,0|246|0|02|1,1571599149,LOGOUT
IOS_YY,14,1|955,1|955|1|14|0,1571599389,LOGIN
IOS,0,0|810,0|810|0|00|0,1571599719,LOGOUT
